Ship Mode,Segment,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profitable
1911,3,0,38,77041,1,1,10,273.896,7,0.2,92.4399,1
1912,3,0,38,77041,1,0,11,597.132,3,0.4,49.761,1
1913,2,1,34,30076,0,0,6,149.95,5,0.0,65.978,1
1914,1,2,2,33437,0,1,1,4.608,2,0.2,1.6704,1
1915,1,2,2,33437,0,1,3,15.528,3,0.2,4.8525,1
1916,1,2,2,33437,0,1,1,11.952,3,0.2,3.8844,1
1917,1,1,13,2038,2,1,3,11.65,5,0.0,3.3785,1
1918,3,2,0,48227,1,0,16,299.9,2,0.0,74.975,1
1919,2,0,31,13601,2,1,9,895.92,5,0.2,302.373,1
1920,2,0,31,13601,2,2,0,462.564,2,0.1,97.6524,1
1921,1,0,44,19601,2,1,14,15.008,2,0.2,1.5008,1
1922,3,0,38,76017,1,0,16,863.64,9,0.2,107.955,1
1923,3,0,38,76017,1,1,3,47.616,3,0.2,3.5712,1
1924,3,1,5,92024,3,1,10,92.94,3,0.0,41.823,1
1925,1,0,5,94110,3,0,6,199.98,2,0.0,69.993,1
1926,1,1,5,90045,3,0,16,177.48,3,0.2,19.9665,1
1927,2,1,17,80219,3,1,10,88.768,2,0.2,31.0688,1
1928,3,2,23,98105,3,1,10,6.48,1,0.0,3.1104,1
1929,3,2,23,98105,3,1,14,46.51,1,0.0,1.8604,1
1930,3,2,23,98105,3,0,16,659.976,3,0.2,49.4982,1
1931,3,1,41,85254,3,0,16,271.992,1,0.2,23.7993,1
1932,3,1,4,70506,0,2,5,145.74,3,0.0,23.3184,1
1933,3,1,4,70506,0,2,8,15.4,5,0.0,7.392,1
1934,1,0,5,94109,3,1,10,244.55,5,0.0,114.9385,1
1935,1,0,5,94109,3,0,6,166.16,8,0.0,59.8176,1
1936,3,2,5,94109,3,2,8,14.73,3,0.0,4.8609,1
1937,1,1,17,80020,3,1,9,19.968,2,0.7,-13.312,0
1938,1,1,17,80020,3,1,14,33.488,7,0.2,-1.2558,0
1939,1,1,17,80020,3,1,9,8.736,4,0.7,-6.1152,0
1940,1,1,17,80020,3,2,0,662.88,3,0.2,74.574,1
1941,2,0,30,62301,1,1,1,47.36,4,0.2,17.76,1
1942,2,0,30,62301,1,1,14,27.44,2,0.2,2.401,1
1943,2,0,30,62301,1,1,9,3.24,9,0.8,-5.184,0
1944,1,0,38,75007,1,0,6,95.968,4,0.2,26.3912,1
1945,1,0,38,75007,1,1,10,10.368,2,0.2,3.6288,1
1946,1,0,31,10009,2,1,3,23.1,2,0.0,6.468,1
1947,1,0,31,10009,2,2,8,11.54,2,0.0,3.462,1
1948,1,0,31,10009,2,2,15,254.526,1,0.4,-93.3262,0
1949,1,0,31,10009,2,1,13,12.98,1,0.0,3.7642,1
1950,1,0,31,10009,2,1,9,26.432,8,0.2,8.9208,1
1951,1,0,31,10009,2,0,16,197.97,3,0.0,57.4113,1
1952,1,0,31,10009,2,1,1,18.9,6,0.0,9.072,1
1953,1,0,31,10009,2,2,0,1282.41,5,0.1,213.735,1
1954,1,0,31,10009,2,1,3,4.92,3,0.0,2.214,1
1955,1,0,31,10009,2,0,6,238.0,2,0.0,38.08,1
1956,1,0,31,10009,2,0,6,167.97,3,0.0,40.3128,1
1957,1,0,31,10009,2,1,10,17.12,4,0.0,7.704,1
1958,3,1,18,65807,1,1,9,16.2,3,0.0,7.776,1
1959,3,1,18,65807,1,1,13,33.99,3,0.0,14.6157,1
1960,3,1,18,65807,1,0,6,296.85,5,0.0,53.433,1
1961,3,1,18,65807,1,0,6,112.8,6,0.0,6.768,1
1962,3,1,18,65807,1,1,9,13.71,3,0.0,6.5808,1
1963,3,1,18,65807,1,1,10,24.9,5,0.0,11.703,1
1964,3,1,18,65807,1,1,14,286.29,3,0.0,17.1774,1
1965,3,1,18,65807,1,1,13,24.18,2,0.0,7.254,1
1966,1,1,29,7501,2,0,16,281.97,3,0.0,78.9516,1
1967,1,1,29,7501,2,1,12,69.5,5,0.0,20.155,1
1968,1,1,29,7501,2,1,10,166.44,3,0.0,79.8912,1
1969,1,1,46,74133,1,0,6,291.96,4,0.0,102.186,1
1970,1,2,30,60623,1,1,3,6.408,3,0.2,0.6408,1
1971,1,2,30,60623,1,0,6,408.744,7,0.2,76.6395,1
1972,1,1,30,60610,1,1,9,5.104,4,0.8,-8.6768,0
1973,1,1,30,60610,1,1,2,2.896,2,0.2,0.4706,1
1974,1,1,30,60610,1,0,6,35.016,3,0.2,-2.1885,0
1975,3,0,16,36116,0,1,14,275.97,3,0.0,11.0388,1
1976,3,0,16,36116,0,0,16,1394.95,5,0.0,362.687,1
1977,3,0,16,36116,0,2,0,545.88,6,0.0,70.9644,1
1978,1,1,12,97301,3,1,3,5.248,2,0.2,0.5904,1
1979,0,1,41,85301,3,2,0,933.536,4,0.2,105.0228,1
1980,0,1,41,85301,3,1,14,42.976,4,0.2,4.2976,1
1981,3,0,34,31907,0,1,9,3.76,2,0.0,1.8048,1
1982,1,1,46,73120,1,0,16,479.96,4,0.0,134.3888,1
1983,3,0,5,94513,3,1,13,320.88,6,0.0,93.0552,1
1984,3,0,5,94513,3,2,8,23.88,3,0.0,10.5072,1
1985,3,0,5,94513,3,1,10,26.76,4,0.0,12.3096,1
1986,2,1,47,43229,2,0,4,1439.976,4,0.4,191.9968,1
1987,1,1,18,65807,1,1,9,17.22,3,0.0,7.9212,1
1988,1,1,18,65807,1,2,15,1024.38,7,0.0,215.1198,1
1989,1,1,18,65807,1,1,7,26.22,3,0.0,12.3234,1
1990,1,1,18,65807,1,1,10,17.34,3,0.0,8.4966,1
1991,1,1,44,19134,2,1,9,4.956,4,0.7,-3.7996,0
1992,1,2,12,97477,3,1,1,71.04,6,0.2,26.64,1
1993,1,2,12,97477,3,1,3,5.344,2,0.2,0.7348,1
1994,1,2,12,97477,3,1,2,11.304,3,0.2,-2.1195,0
1995,3,1,38,77036,1,1,13,294.62,5,0.8,-766.012,0
1996,3,1,38,77036,1,2,8,8.752,4,0.6,-3.7196,0
1997,2,0,28,23320,0,1,1,15.0,4,0.0,7.2,1
1998,2,0,28,23320,0,0,16,161.61,1,0.0,42.0186,1
1999,2,0,28,23320,0,0,16,144.95,5,0.0,42.0355,1
2000,1,1,5,91104,3,0,6,199.95,5,0.0,21.9945,1
2001,1,1,5,91104,3,1,3,41.86,7,0.0,14.2324,1
2002,3,1,24,40214,0,1,14,95.94,3,0.0,9.594,1
2003,3,1,24,40214,0,2,0,304.45,5,0.0,76.1125,1
2004,1,2,38,79424,1,1,9,11.364,3,0.8,-17.046,0
2005,1,0,18,65203,1,1,3,29.68,7,0.0,11.5752,1
2006,1,0,18,65203,1,0,6,47.53,7,0.0,16.1602,1
2007,2,1,30,60623,1,2,5,183.372,2,0.3,-36.6744,0
2008,1,1,32,37604,0,1,3,4.224,3,0.2,0.4752,1
2009,1,1,32,37604,0,1,13,333.056,2,0.2,29.1424,1
2010,1,1,32,37604,0,1,10,24.896,4,0.2,7.78,1
2011,0,1,38,77041,1,0,6,159.984,2,0.2,35.9964,1
2012,0,1,38,77041,1,1,14,46.344,3,0.2,4.6344,1
2013,1,1,16,36830,0,2,0,350.98,1,0.0,84.2352,1
2014,1,1,16,36830,0,1,10,13.08,2,0.0,6.0168,1
2015,1,1,16,36830,0,1,14,900.08,4,0.0,117.0104,1
2016,1,1,5,92404,3,1,9,17.568,2,0.2,6.3684,1
2017,1,1,5,92404,3,1,1,14.62,2,0.0,6.8714,1
2018,1,1,5,92404,3,1,12,33.36,4,0.0,8.6736,1
2019,1,1,5,92404,3,1,10,40.14,6,0.0,19.6686,1
2020,2,2,35,2908,2,1,14,1606.23,9,0.0,481.869,1
2021,2,2,35,2908,2,1,10,17.04,3,0.0,7.668,1
2022,2,2,35,2908,2,1,9,49.53,3,0.0,23.7744,1
2023,2,2,35,2908,2,2,0,872.32,4,0.0,244.2496,1
2024,3,1,5,93727,3,1,9,239.12,5,0.2,77.714,1
2025,2,1,23,98103,3,2,5,141.96,2,0.0,39.7488,1
2026,3,2,5,93534,3,1,9,33.024,2,0.2,11.5584,1
2027,3,2,5,93534,3,1,9,67.136,4,0.2,23.4976,1
2028,1,0,13,1453,2,1,9,14.73,3,0.0,6.9231,1
2029,1,0,13,1453,2,1,14,104.9,5,0.0,25.176,1
2030,1,0,13,1453,2,1,9,61.04,4,0.0,30.52,1
2031,1,0,13,1453,2,1,10,10.95,3,0.0,5.1465,1
2032,1,0,38,76106,1,1,10,9.392,2,0.2,3.2872,1
2033,1,0,38,76106,1,1,3,9.328,1,0.2,0.8162,1
2034,1,1,3,55901,1,1,9,8.26,2,0.0,3.8822,1
2035,1,1,3,55901,1,2,0,269.97,3,0.0,51.2943,1
2036,1,2,27,59715,3,1,10,29.04,3,0.0,13.9392,1
2037,1,2,27,59715,3,1,1,14.62,2,0.0,6.8714,1
2038,1,2,41,85345,3,1,10,11.952,3,0.2,4.3326,1
2039,1,2,41,85345,3,1,9,4.536,7,0.7,-3.3264,0
2040,1,2,41,85345,3,1,9,9.156,2,0.7,-6.104,0
2041,1,2,41,85345,3,2,8,75.36,5,0.2,20.724,1
2042,1,0,5,92105,3,1,9,57.504,6,0.2,20.1264,1
2043,1,0,47,44107,2,1,3,38.864,7,0.2,7.7728,1
2044,1,0,38,77095,1,1,10,15.552,3,0.2,5.4432,1
2045,1,0,29,8861,2,1,13,162.64,2,0.0,45.5392,1
2046,1,0,29,8861,2,0,16,597.0,3,0.0,280.59,1
2047,1,0,29,8861,2,1,10,55.48,1,0.0,26.6304,1
2048,2,1,44,19134,2,2,8,289.8,7,0.2,36.225,1
2049,2,1,44,19134,2,1,9,2.502,3,0.7,-2.0016,0
2050,2,1,44,19134,2,1,9,6.48,4,0.7,-4.752,0
2051,2,1,44,19134,2,2,0,341.488,8,0.3,-73.176,0
2052,2,1,44,19134,2,1,3,11.12,5,0.2,0.834,1
2053,2,1,44,19134,2,2,8,25.344,6,0.2,3.4848,1
2054,1,1,11,47374,1,2,8,17.31,3,0.0,5.193,1
2055,2,1,0,48227,1,0,6,199.95,5,0.0,63.984,1
2056,2,1,0,48227,1,2,0,1586.69,7,0.0,412.5394,1
2057,2,1,0,48227,1,0,6,84.99,1,0.0,30.5964,1
2058,2,1,0,48227,1,2,15,411.8,2,0.0,70.006,1
2059,1,0,5,90049,3,1,2,11.34,3,0.0,5.2164,1
2060,1,0,5,90049,3,1,14,80.3,5,0.0,20.878,1
2061,1,0,5,90049,3,1,9,15.968,2,0.2,5.3892,1
2062,1,0,5,90049,3,1,10,64.74,13,0.0,30.4278,1
2063,1,0,5,90049,3,1,9,19.296,3,0.2,6.03,1
2064,1,0,5,90049,3,1,14,405.64,4,0.0,12.1692,1
2065,1,0,5,90049,3,2,0,146.352,3,0.2,-9.147,0
2066,1,0,5,90049,3,0,6,251.91,9,0.0,47.8629,1
2067,1,0,5,90049,3,1,3,12.39,3,0.0,3.717,1
2068,1,1,5,91767,3,0,6,199.96,4,0.0,69.986,1
2069,1,1,5,91767,3,2,15,710.832,3,0.2,-97.7394,0
2070,3,0,44,19134,2,1,9,1.941,1,0.7,-1.294,0
2071,1,1,5,91761,3,2,0,283.92,5,0.2,-46.137,0
2072,1,0,23,98105,3,1,9,7.312,2,0.2,2.5592,1
2073,3,2,5,94513,3,0,6,59.97,3,0.0,13.7931,1
2074,3,2,5,94513,3,0,16,761.544,7,0.2,66.6351,1
2075,1,1,5,94122,3,2,8,58.2,3,0.0,28.518,1
2076,2,1,25,21215,2,1,10,39.9,5,0.0,19.95,1
2077,2,1,25,21215,2,1,13,90.86,7,0.0,26.3494,1
2078,2,1,25,21215,2,1,10,94.85,5,0.0,45.528,1
2079,1,1,41,85023,3,1,10,106.232,7,0.2,37.1812,1
2080,1,1,41,85023,3,0,16,111.984,2,0.2,11.1984,1
2081,1,1,41,85023,3,2,8,7.712,2,0.2,1.7352,1
2082,1,1,5,90008,3,1,10,37.44,6,0.0,16.848,1
2083,1,2,38,77036,1,1,1,23.68,2,0.2,8.88,1
2084,1,1,31,10009,2,1,1,122.12,4,0.0,56.1752,1
2085,1,1,31,10009,2,1,1,18.45,5,0.0,8.6715,1
2086,1,1,31,10009,2,1,14,324.9,5,0.0,38.988,1
2087,1,1,31,10009,2,1,10,146.73,3,0.0,68.9631,1
2088,1,1,31,10009,2,1,2,3.96,2,0.0,1.4652,1
2089,1,0,5,91730,3,1,1,5.76,2,0.0,2.6496,1
2090,1,1,33,19805,2,1,9,26.55,3,0.0,13.0095,1
2091,1,1,33,19805,2,2,15,310.443,3,0.3,-48.7839,0
2092,1,2,3,56560,1,2,0,479.9,5,0.0,81.583,1
2093,3,1,10,87401,3,1,12,12.88,1,0.0,0.3864,1
2094,1,1,37,28403,0,1,3,13.12,5,0.2,1.476,1
2095,1,2,48,39212,0,1,9,511.84,8,0.0,240.5648,1
2096,1,2,48,39212,0,1,3,91.96,4,0.0,25.7488,1
2097,1,2,48,39212,0,1,3,8.34,3,0.0,2.1684,1
2098,1,1,12,97206,3,1,14,37.68,3,0.2,2.355,1
2099,1,1,12,97206,3,0,6,279.944,7,0.2,80.4839,1
2100,1,1,17,80219,3,1,14,636.408,3,0.2,-15.9102,0
2101,1,1,17,80219,3,1,3,83.168,4,0.2,9.3564,1
2102,0,2,41,85705,3,2,0,259.136,4,0.2,-25.9136,0
2103,3,0,31,10009,2,1,10,221.92,4,0.0,106.5216,1
2104,3,0,31,10009,2,0,6,26.0,2,0.0,11.7,1
2105,1,1,2,33437,0,1,10,15.552,3,0.2,5.4432,1
2106,0,0,38,75150,1,1,9,0.876,1,0.8,-1.4016,0
2107,0,1,5,92374,3,1,10,19.98,1,0.0,9.3906,1
2108,0,1,5,92374,3,1,9,398.352,3,0.2,124.485,1
2109,0,1,5,92374,3,1,3,5.04,3,0.0,1.26,1
2110,0,1,5,92374,3,1,2,17.45,5,0.0,8.027,1
2111,0,1,5,92374,3,2,0,323.136,4,0.2,20.196,1
2112,0,1,5,92374,3,1,12,29.7,3,0.0,8.019,1
2113,0,1,5,92374,3,0,16,1295.84,4,0.2,145.782,1
2114,0,1,5,92374,3,1,14,46.84,2,0.0,12.6468,1
2115,0,1,5,92374,3,2,5,425.833,1,0.15,20.0392,1
2116,3,1,31,14609,2,2,15,209.67,1,0.4,-13.978,0
2117,1,1,5,95207,3,1,10,159.88,7,0.0,73.5448,1
2118,2,0,23,98105,3,1,10,5.28,1,0.0,2.376,1
2119,2,0,23,98105,3,1,9,895.92,5,0.2,302.373,1
2120,1,1,2,32174,0,1,9,2.808,3,0.7,-1.9656,0
2121,2,0,5,94086,3,2,0,215.976,3,0.2,-2.6997,0
2122,3,2,0,48911,1,2,5,241.96,2,0.0,41.1332,1
2123,3,2,0,48911,1,1,1,27.72,9,0.0,13.3056,1
2124,1,2,44,19143,2,1,7,104.68,5,0.2,35.3295,1
2125,1,2,44,19143,2,0,16,62.958,7,0.4,9.4437,1
2126,1,1,44,19143,2,0,6,86.376,3,0.2,1.0797,1
2127,1,2,44,19134,2,2,8,64.944,3,0.2,6.4944,1
2128,1,2,44,19134,2,1,10,20.736,4,0.2,7.2576,1
2129,3,0,8,3820,2,1,13,33.28,4,0.0,9.3184,1
2130,3,0,8,3820,2,1,3,38.52,9,0.0,11.9412,1
2131,3,0,8,3820,2,2,8,139.86,7,0.0,60.1398,1
2132,1,1,31,10011,2,1,10,19.65,3,0.0,9.039,1
2133,1,1,44,19134,2,1,9,152.991,3,0.7,-122.3928,0
2134,1,1,44,19134,2,1,2,10.584,7,0.2,-2.3814,0
2135,1,1,44,19134,2,0,16,94.92,4,0.4,15.82,1
2136,1,1,38,75051,1,2,8,14.76,5,0.6,-11.439,0
2137,1,1,38,75051,1,1,9,3.656,4,0.8,-5.8496,0
2138,0,1,31,10009,2,1,10,146.82,3,0.0,73.41,1
2139,1,0,31,11561,2,1,9,149.544,9,0.2,50.4711,1
2140,1,0,31,11561,2,1,12,17.14,2,0.0,4.4564,1
2141,1,0,31,11561,2,2,15,991.764,3,0.4,-347.1174,0
2142,1,0,44,19140,2,1,10,30.48,6,0.2,9.906,1
2143,1,0,44,19140,2,0,16,23.988,2,0.4,-4.7976,0
2144,1,0,44,19140,2,1,2,16.688,7,0.2,5.4236,1
2145,1,0,44,17403,2,2,0,422.058,3,0.3,-18.0882,0
2146,1,0,44,17403,2,1,9,38.088,4,0.7,-27.9312,0
2147,1,0,44,17403,2,1,14,254.352,6,0.2,-50.8704,0
2148,1,1,5,94521,3,2,8,43.31,1,0.0,4.331,1
2149,1,1,31,10035,2,0,16,84.95,5,0.0,22.087,1
2150,1,1,38,77840,1,2,0,233.058,3,0.3,-53.2704,0
2151,3,1,18,63116,1,0,6,111.79,7,0.0,43.5981,1
2152,1,1,13,2169,2,1,10,14.94,3,0.0,7.0218,1
2153,1,0,31,10009,2,1,9,14.16,2,0.2,5.133,1
2154,1,2,38,75081,1,2,8,22.608,3,0.6,-10.1736,0
2155,3,1,5,90032,3,1,2,21.48,6,0.0,10.74,1
2156,2,1,3,55407,1,1,14,501.81,3,0.0,0.0,0
2157,2,1,3,55407,1,1,14,161.94,3,0.0,9.7164,1
2158,1,2,2,32725,0,1,3,17.856,4,0.2,2.0088,1
2159,1,1,30,60610,1,1,9,8.808,3,0.8,-14.9736,0
2160,0,1,47,45231,2,2,8,79.384,1,0.2,29.769,1
2161,1,2,5,94601,3,1,3,34.58,1,0.0,10.0282,1
2162,1,2,5,95336,3,1,10,314.55,3,0.0,150.984,1
2163,1,1,38,78041,1,0,6,191.976,3,0.2,23.997,1
2164,1,1,38,78041,1,1,10,8.288,2,0.2,3.0044,1
2165,1,1,38,78041,1,2,8,139.92,5,0.6,-150.414,0
2166,1,1,38,78041,1,1,3,15.872,1,0.2,1.1904,1
2167,1,1,38,78041,1,1,9,6.286,7,0.8,-11.0005,0
2168,3,1,47,44240,2,1,3,14.016,3,0.2,1.752,1
2169,3,1,47,44240,2,0,6,71.976,3,0.2,-8.997,0
2170,3,1,47,44240,2,0,16,107.982,3,0.4,-26.9955,0
2171,1,0,38,76903,1,2,0,305.312,2,0.3,-8.7232,0
2172,2,1,5,94122,3,1,9,19.752,3,0.2,6.9132,1
2173,1,2,38,77070,1,1,9,9.264,3,0.8,-13.896,0
2174,3,0,38,77041,1,1,14,61.792,4,0.2,6.1792,1
2175,1,2,40,84106,3,1,10,45.68,2,0.0,21.0128,1
2176,1,2,40,84106,3,1,10,60.12,9,0.0,28.8576,1
2177,1,2,40,84106,3,1,9,41.72,5,0.2,13.0375,1
2178,1,2,40,84106,3,1,10,71.6,8,0.0,32.936,1
2179,1,1,31,10009,2,1,9,85.232,7,0.2,30.8966,1
2180,1,1,31,10009,2,1,1,44.4,3,0.0,22.2,1
2181,1,1,31,10009,2,2,0,442.764,4,0.1,59.0352,1
2182,1,1,31,10009,2,0,11,3999.95,5,0.0,1159.9855,1
2183,1,1,31,10009,2,0,6,199.95,5,0.0,21.9945,1
2184,1,1,31,10009,2,2,8,63.68,8,0.0,28.0192,1
2185,3,0,5,93905,3,1,9,54.896,2,0.2,18.5274,1
2186,0,1,16,35810,0,0,6,29.0,2,0.0,7.25,1
2187,1,1,11,47201,1,1,7,70.08,6,0.0,35.04,1
2188,1,1,11,47201,1,2,8,121.3,2,0.0,25.473,1
2189,1,1,11,47201,1,0,16,1454.49,9,0.0,378.1674,1
2190,1,1,5,90049,3,1,13,60.81,3,0.0,17.0268,1
2191,1,1,23,98105,3,1,9,153.552,3,0.2,51.8238,1
2192,1,1,23,98105,3,1,13,65.34,3,0.0,22.869,1
2193,1,1,23,98105,3,1,10,123.92,4,0.0,55.764,1
2194,1,1,23,98105,3,1,13,35.1,3,0.0,12.285,1
2195,1,1,23,98105,3,0,6,44.75,5,0.0,8.5025,1
2196,1,1,32,37918,0,1,3,4.704,2,0.2,0.4116,1
2197,1,1,16,36116,0,1,3,14.67,3,0.0,3.9609,1
2198,1,1,44,19120,2,1,10,15.552,3,0.2,5.4432,1
2199,1,1,44,19120,2,1,10,5.232,1,0.2,1.7004,1
2200,1,1,6,72209,0,2,8,22.2,6,0.0,9.102,1
2201,1,1,6,72209,0,0,16,881.93,7,0.0,229.3018,1
2202,1,2,23,98103,3,1,9,6.096,2,0.2,2.1336,1
2203,1,2,23,98103,3,2,8,191.82,3,0.0,74.8098,1
2204,1,1,44,17602,2,2,8,20.104,1,0.2,1.7591,1
2205,3,2,32,37620,0,1,3,67.56,3,0.2,8.445,1
2206,1,2,30,60505,1,1,9,29.932,7,0.8,-46.3946,0
2207,1,2,30,60505,1,0,16,38.272,4,0.2,3.8272,1
2208,1,2,31,10009,2,1,3,16.52,4,0.0,7.5992,1
2209,3,1,19,6824,2,0,16,832.93,7,0.0,233.2204,1
2210,3,1,19,6824,2,1,9,43.8,10,0.0,21.024,1
2211,2,0,0,48146,1,1,13,167.292,6,0.1,29.7408,1
2212,1,1,31,10035,2,2,8,27.42,1,0.0,11.2422,1
2213,2,1,5,95123,3,1,9,1.44,1,0.2,0.504,1
2214,2,1,5,95123,3,1,9,61.776,13,0.2,20.8494,1
2215,2,1,5,95123,3,1,13,241.96,2,0.0,60.49,1
2216,2,1,5,95123,3,2,0,108.608,4,0.2,9.5032,1
2217,1,0,2,32216,0,1,3,2.816,2,0.2,0.9856,1
2218,1,0,5,94110,3,1,9,9.984,4,0.2,3.6192,1
2219,1,0,5,94110,3,1,14,14.98,1,0.0,4.1944,1
2220,1,0,5,94110,3,0,16,1145.6,4,0.2,100.24,1
2221,0,1,47,43302,2,0,16,485.94,2,0.4,-89.089,0
2222,0,1,47,43302,2,1,3,37.376,8,0.2,4.672,1
2223,0,1,47,43302,2,2,0,70.686,1,0.3,-24.2352,0
2224,1,0,44,19134,2,1,10,54.816,3,0.2,17.8152,1
2225,3,1,17,80122,3,2,5,72.294,1,0.7,-98.8018,0
2226,1,0,38,78745,1,1,2,2.896,2,0.2,0.4706,1
2227,1,0,38,78745,1,0,16,124.792,1,0.2,15.599,1
2228,1,1,31,10024,2,2,15,330.588,1,0.4,-115.7058,0
2229,1,1,5,94122,3,1,9,673.568,2,0.2,252.588,1
2230,1,1,5,94122,3,1,13,52.98,2,0.0,14.8344,1
2231,1,1,11,46350,1,2,8,526.45,5,0.0,31.587,1
2232,1,1,30,60610,1,1,14,228.92,5,0.2,14.3075,1
2233,3,1,12,97206,3,0,16,319.968,4,0.2,35.9964,1
2234,1,0,26,5408,2,0,6,205.03,7,0.0,67.6599,1
2235,3,1,11,46203,1,1,14,190.86,2,0.0,11.4516,1
2236,3,1,11,46203,1,1,3,24.32,8,0.0,8.2688,1
2237,1,2,40,84604,3,1,12,44.4,5,0.0,12.432,1
2238,1,2,30,60610,1,2,8,44.4,2,0.6,-52.17,0
2239,3,1,5,90049,3,1,9,1016.792,1,0.2,381.297,1
2240,3,1,5,90049,3,1,9,38.136,7,0.2,13.3476,1
2241,1,1,44,19134,2,0,16,494.982,3,0.4,-115.4958,0
2242,1,2,5,91104,3,1,14,56.56,2,0.0,15.2712,1
2243,1,2,5,91104,3,1,3,5.56,2,0.0,1.4456,1
2244,1,2,5,91104,3,1,2,9.02,2,0.0,3.5178,1
2245,1,2,5,91104,3,1,13,8.62,1,0.0,2.2412,1
2246,1,2,5,91104,3,0,16,659.976,3,0.2,49.4982,1
2247,3,1,5,90004,3,1,10,13.36,2,0.0,6.4128,1
2248,3,1,5,90004,3,1,9,41.72,5,0.2,13.0375,1
2249,3,1,5,90004,3,1,9,11.52,5,0.2,4.176,1
2250,3,1,5,90004,3,1,13,541.44,6,0.0,157.0176,1
2251,3,1,5,90004,3,1,10,19.44,3,0.0,9.3312,1
2252,3,2,5,92105,3,1,10,143.7,3,0.0,68.976,1
2253,2,0,5,94110,3,1,13,43.26,3,0.0,14.2758,1
2254,2,0,5,94110,3,1,13,43.56,2,0.0,15.246,1
2255,1,0,20,4401,2,0,16,437.85,3,0.0,131.355,1
2256,1,0,20,4401,2,2,8,109.48,2,0.0,33.9388,1
2257,2,1,5,94122,3,2,0,1212.96,7,0.2,90.972,1
2258,2,1,5,94122,3,1,10,18.54,2,0.0,8.7138,1
2259,3,2,5,92024,3,1,2,5.0,1,0.0,2.4,1
2260,3,2,5,92024,3,0,6,371.97,3,0.0,66.9546,1
2261,0,1,31,10035,2,0,6,166.24,1,0.0,24.936,1
2262,2,1,28,22204,0,2,5,359.97,3,0.0,79.1934,1
2263,3,1,34,30318,0,0,6,499.98,2,0.0,114.9954,1
2264,3,1,34,30318,0,1,10,5.28,1,0.0,2.376,1
2265,3,1,34,30318,0,1,9,8.26,2,0.0,3.8822,1
2266,0,2,37,28110,0,1,10,7.968,2,0.2,2.6892,1
2267,0,1,23,98115,3,1,10,12.96,2,0.0,6.3504,1
2268,1,0,31,14609,2,1,10,6.48,1,0.0,3.1104,1
2269,1,0,31,14609,2,1,9,6.984,1,0.2,2.3571,1
2270,1,0,2,33180,0,1,3,47.96,5,0.2,4.1965,1
2271,1,1,23,98105,3,1,14,199.74,6,0.0,47.9376,1
2272,1,1,5,94122,3,2,8,435.26,7,0.0,95.7572,1
2273,1,1,5,94122,3,0,4,1119.984,2,0.2,377.9946,1
2274,3,0,5,90036,3,2,15,143.432,1,0.2,3.5858,1
2275,3,0,5,90036,3,2,0,122.352,3,0.2,13.7646,1
2276,1,1,48,38671,0,1,14,306.2,5,0.0,0.0,0
2277,1,1,48,38671,0,2,15,85.98,1,0.0,22.3548,1
2278,1,1,48,38671,0,0,6,223.96,4,0.0,53.7504,1
2279,2,1,23,98115,3,2,0,97.568,2,0.2,-6.098,0
2280,2,1,23,98115,3,2,0,614.272,8,0.2,-23.0352,0
2281,2,1,23,98115,3,2,5,199.98,2,0.0,37.9962,1
2282,2,0,19,6457,2,1,10,48.16,7,0.0,22.1536,1
2283,1,1,11,47362,1,0,16,23.92,2,0.0,6.6976,1
2284,1,1,11,47362,1,1,13,60.69,7,0.0,16.3863,1
2285,2,0,32,37130,0,1,10,14.352,3,0.2,5.2026,1
2286,1,1,28,24153,0,1,13,35.04,2,0.0,12.264,1
2287,3,0,47,43615,2,1,13,17.48,5,0.2,1.311,1
2288,2,1,5,90032,3,1,3,16.4,5,0.0,4.756,1
2289,2,0,23,98115,3,2,15,892.98,2,0.0,80.3682,1
2290,1,0,34,31907,0,0,16,287.97,3,0.0,77.7519,1
2291,1,0,34,31907,0,2,8,595.38,6,0.0,297.69,1
2292,1,0,34,31907,0,1,10,12.96,2,0.0,6.2208,1
2293,1,0,31,10009,2,0,16,4.95,1,0.0,1.3365,1
2294,1,0,19,6457,2,2,8,181.95,3,0.0,38.2095,1
2295,1,1,31,10011,2,1,10,13.52,4,0.0,6.2192,1
2296,1,1,31,10011,2,2,8,259.7,5,0.0,106.477,1
2297,1,1,31,10011,2,0,16,42.95,1,0.0,1.2885,1
2298,1,1,31,10011,2,0,6,1399.93,7,0.0,601.9699,1
2299,1,1,31,10011,2,0,16,503.96,4,0.0,125.99,1
2300,1,1,0,48640,1,1,9,12.72,3,0.0,6.36,1
2301,1,1,0,48640,1,1,9,11.52,4,0.0,5.6448,1
2302,1,0,34,31907,0,0,6,316.0,4,0.0,31.6,1
2303,3,2,34,30076,0,2,0,723.92,4,0.0,188.2192,1
2304,3,2,34,30076,0,1,10,106.32,3,0.0,49.9704,1
2305,2,0,30,60623,1,2,5,141.372,2,0.3,-14.1372,0
2306,2,0,38,77041,1,1,10,27.216,3,0.2,9.8658,1
2307,1,1,31,10009,2,0,6,390.75,5,0.0,171.93,1
2308,2,2,41,85345,3,2,0,280.792,1,0.2,35.099,1
2309,2,2,41,85345,3,1,14,68.448,4,0.2,7.7004,1
2310,2,2,41,85345,3,1,3,88.04,5,0.2,6.603,1
